"draw","start","end","net_change","net_proportional","currency","identifier","k"
12,536.134789714236,410.910520871661,-125.224268842574,-0.233568630958121,"abundance","hartland",5
13,505.432433837986,420.156694761581,-85.275739076405,-0.168718375330341,"abundance","hartland",5
14,498.56281047296,448.761893748969,-49.8009167239914,-0.099888952159805,"abundance","hartland",5
15,493.300067404821,397.160457252334,-96.139610152487,-0.194890729811296,"abundance","hartland",5
16,505.772616193219,414.811982772559,-90.9606334206595,-0.179844915498371,"abundance","hartland",5
17,507.565873677791,409.791024578635,-97.7748490991561,-0.192634797116452,"abundance","hartland",5
18,485.690723525633,412.424669030606,-73.2660544950263,-0.150849194654548,"abundance","hartland",5
19,503.735355159931,430.565465035096,-73.1698901248359,-0.145254625023501,"abundance","hartland",5
20,518.904959650878,400.481716067442,-118.423243583436,-0.228217598195847,"abundance","hartland",5
21,507.18146224642,423.407275951778,-83.774186294642,-0.165175962708864,"abundance","hartland",5
22,465.907666145366,406.209248195104,-59.6984179502621,-0.128133581583171,"abundance","hartland",5
23,525.282990461586,414.445084536481,-110.837905925106,-0.211006082317092,"abundance","hartland",5
24,508.900159019566,418.873958528494,-90.0262004910722,-0.176903463077147,"abundance","hartland",5
25,491.415816266168,431.908875823427,-59.5069404427408,-0.12109284738713,"abundance","hartland",5
26,484.482223780184,425.461484982999,-59.020738797185,-0.121822299973514,"abundance","hartland",5
27,498.506072003604,429.857261023409,-68.6488109801945,-0.13770907685092,"abundance","hartland",5
28,498.032082235478,400.564308108787,-97.4677741266914,-0.195705814149955,"abundance","hartland",5
29,510.846981751475,404.293033182507,-106.553948568968,-0.208582907162612,"abundance","hartland",5
30,495.575989628042,424.066420979751,-71.5095686482909,-0.144295870148921,"abundance","hartland",5
31,498.201425330103,389.829089497923,-108.37233583218,-0.217527149305873,"abundance","hartland",5
32,519.892933755865,431.424991558787,-88.4679421970781,-0.170165694613233,"abundance","hartland",5
33,477.43334056055,422.119167775191,-55.3141727853587,-0.115857373346434,"abundance","hartland",5
34,472.35208189269,408.852677049728,-63.4994048429615,-0.134432359414026,"abundance","hartland",5
35,502.466328894179,423.146805039363,-79.3195238548159,-0.157860376494046,"abundance","hartland",5
36,510.470285349042,428.27593274147,-82.194352607572,-0.161016919038432,"abundance","hartland",5
37,529.427029599905,409.694898588322,-119.732131011583,-0.226154171051799,"abundance","hartland",5
38,475.186051211161,400.473986728663,-74.7120644824987,-0.157226973081536,"abundance","hartland",5
39,478.428585703895,398.652558972362,-79.776026731533,-0.166745945195063,"abundance","hartland",5
40,502.003937696031,421.155596952344,-80.8483407436873,-0.161051208312716,"abundance","hartland",5
41,513.943369331261,408.517415328791,-105.42595400247,-0.205131460572493,"abundance","hartland",5
42,512.766255596066,429.118505327746,-83.6477502683203,-0.16313037247563,"abundance","hartland",5
43,493.34700197845,435.07884982294,-58.2681521555094,-0.118107846853916,"abundance","hartland",5
44,473.522388267689,432.370649834311,-41.1517384333781,-0.0869055813473268,"abundance","hartland",5
45,527.362247122663,417.874587739677,-109.487659382986,-0.207613760712605,"abundance","hartland",5
46,502.461898539153,419.751918969091,-82.7099795700619,-0.164609455583659,"abundance","hartland",5
47,482.474861605028,402.310676208402,-80.1641853966262,-0.166152045994578,"abundance","hartland",5
48,483.548341940892,397.602893149476,-85.9454487914166,-0.177739103491585,"abundance","hartland",5
49,494.523829067536,367.442394106864,-127.081434960672,-0.256977373972644,"abundance","hartland",5
50,499.796380709514,394.942843854072,-104.853536855442,-0.209792509314676,"abundance","hartland",5
51,507.166653246377,404.298135914019,-102.868517332358,-0.202829812792098,"abundance","hartland",5
52,501.275924892421,404.531546988384,-96.744377904037,-0.192996258347734,"abundance","hartland",5
53,528.095573122591,419.932652216712,-108.162920905879,-0.204816943013401,"abundance","hartland",5
54,495.87057175617,399.66020066799,-96.2103710881794,-0.194023151540213,"abundance","hartland",5
55,504.206056054728,410.215977201751,-93.9900788529764,-0.18641203873754,"abundance","hartland",5
56,479.193758907981,401.826560793227,-77.3671981147545,-0.161452850076896,"abundance","hartland",5
57,504.985658132606,438.084670653974,-66.9009874786322,-0.132480965352613,"abundance","hartland",5
58,502.554888485719,405.30968907,-97.2451994157194,-0.193501648563673,"abundance","hartland",5
59,502.612094367064,386.876429365646,-115.735665001418,-0.230268364606633,"abundance","hartland",5
60,516.629883680933,428.6794311758,-87.9504525051325,-0.170238802057858,"abundance","hartland",5
61,486.217363178085,416.568934519628,-69.6484286584574,-0.143245457552587,"abundance","hartland",5
62,496.929706193661,414.146482723768,-82.7832234698931,-0.166589403768973,"abundance","hartland",5
63,517.811622080806,431.963040248366,-85.8485818324405,-0.165791145218914,"abundance","hartland",5
64,493.603178488883,420.989085128053,-72.61409336083,-0.147110262910241,"abundance","hartland",5
65,488.640123517374,443.268160222837,-45.3719632945371,-0.0928535359886874,"abundance","hartland",5
66,503.56427971452,408.635734974522,-94.9285447399981,-0.188513261492286,"abundance","hartland",5
67,477.834548734238,416.654719045894,-61.1798296883441,-0.128035592759893,"abundance","hartland",5
68,503.373657669889,420.778031777834,-82.5956258920547,-0.164084124454166,"abundance","hartland",5
69,496.697086073493,403.603218171393,-93.0938679021007,-0.187425838629394,"abundance","hartland",5
70,508.260003975111,434.204273089003,-74.0557308861086,-0.145704423537003,"abundance","hartland",5
71,499.782904084484,406.609228877933,-93.173675206551,-0.186428296056323,"abundance","hartland",5
72,476.600638761674,427.679613255806,-48.9210255058683,-0.102645740536515,"abundance","hartland",5
73,502.956031968192,411.492638250207,-91.4633937179853,-0.181851668743421,"abundance","hartland",5
74,503.806207032438,417.489678676733,-86.3165283557055,-0.171328830710789,"abundance","hartland",5
75,516.804984823348,413.918423975914,-102.886560847435,-0.199081982312154,"abundance","hartland",5
76,508.90056123951,395.359689066848,-113.540872172662,-0.22311013353201,"abundance","hartland",5
77,505.387893896219,399.36320019935,-106.024693696869,-0.209788748360168,"abundance","hartland",5
78,490.170709432839,399.25024041538,-90.9204690174598,-0.185487356277695,"abundance","hartland",5
79,504.344503150421,393.381122696041,-110.96338045438,-0.220015048763771,"abundance","hartland",5
80,503.852857075775,425.210897940144,-78.6419591356307,-0.156081201150763,"abundance","hartland",5
81,478.521982138707,416.657586937304,-61.8643952014025,-0.129282243053717,"abundance","hartland",5
82,496.575991757292,416.014855119847,-80.5611366374447,-0.162233249240169,"abundance","hartland",5
83,515.631063167952,399.029072377238,-116.601990790714,-0.226134535173911,"abundance","hartland",5
84,500.522785450035,410.950399885772,-89.5723855642623,-0.178957658208757,"abundance","hartland",5
85,506.911211047943,417.258971077851,-89.6522399700914,-0.176859848462914,"abundance","hartland",5
86,517.82538200338,400.595017575634,-117.230364427746,-0.226389760915546,"abundance","hartland",5
87,510.670229526858,419.829641536526,-90.8405879903323,-0.177885027828031,"abundance","hartland",5
88,492.325315167628,397.353759903966,-94.971555263662,-0.192904066351587,"abundance","hartland",5
89,503.191329561934,400.704873116162,-102.486456445772,-0.203672937955815,"abundance","hartland",5
90,450.202567836082,443.557116574787,-6.64545126129457,-0.0147610247832131,"abundance","hartland",5
91,517.842609221732,399.744305126081,-118.098304095651,-0.228058298009006,"abundance","hartland",5
92,515.337305741785,404.751936067189,-110.585369674596,-0.214588325825582,"abundance","hartland",5
93,482.740201747963,414.527544326288,-68.2126574216748,-0.141303038724934,"abundance","hartland",5
94,524.672501830976,398.932693066299,-125.739808764677,-0.239653895193433,"abundance","hartland",5
95,519.134284517781,411.814767807285,-107.319516710496,-0.206727854258719,"abundance","hartland",5
96,470.983603110672,422.879983153322,-48.1036199573497,-0.102134383531917,"abundance","hartland",5
97,485.516264063883,422.62230218957,-62.8939618743121,-0.129540381094292,"abundance","hartland",5
98,514.161064302351,429.016025842422,-85.1450384599291,-0.165599934284133,"abundance","hartland",5
99,500.776262599267,409.888587649217,-90.8876749500501,-0.181493576549135,"abundance","hartland",5
100,529.966185976599,410.915061258386,-119.051124718214,-0.224639095603489,"abundance","hartland",5
1,873.996479472834,344.006075124917,-529.990404347917,-0.606398786260089,"scaled_energy","alberta",5
2,893.39729008324,368.446380580112,-524.950909503128,-0.58758954759558,"scaled_energy","alberta",5
3,885.624230059833,356.637855359632,-528.986374700201,-0.59730341237893,"scaled_energy","alberta",5
4,865.66342712151,361.714092808653,-503.949334312858,-0.582153893215267,"scaled_energy","alberta",5
5,874.123135987281,328.291182719434,-545.831953267847,-0.624433710533648,"scaled_energy","alberta",5
6,859.008978298918,361.181575502682,-497.827402796236,-0.579536902841314,"scaled_energy","alberta",5
7,899.404598230806,355.596490346205,-543.808107884601,-0.604631229320276,"scaled_energy","alberta",5
8,889.977575828751,344.953879661232,-545.023696167519,-0.612401605355046,"scaled_energy","alberta",5
9,850.131894237811,347.740685147218,-502.391209090594,-0.590956782701365,"scaled_energy","alberta",5
10,898.896608983414,358.481462436073,-540.415146547341,-0.601198337101873,"scaled_energy","alberta",5
11,897.094460927958,344.537339939507,-552.55712098845,-0.615940845757629,"scaled_energy","alberta",5
12,923.334378492594,330.549219229167,-592.785159263427,-0.642004860938016,"scaled_energy","alberta",5
13,846.386309030252,330.538584168213,-515.847724862039,-0.609470781082307,"scaled_energy","alberta",5
14,872.046487821078,328.011249320096,-544.035238500982,-0.623860363064273,"scaled_energy","alberta",5
15,885.285029586604,340.673979415141,-544.611050171463,-0.615181587816725,"scaled_energy","alberta",5
16,884.375129293885,350.922709533249,-533.452419760636,-0.60319699422864,"scaled_energy","alberta",5
17,878.249393753098,365.890187129496,-512.359206623602,-0.583386917506534,"scaled_energy","alberta",5
18,870.678927714157,334.028119249927,-536.65080846423,-0.616359017523406,"scaled_energy","alberta",5
19,857.655481280682,341.864064985312,-515.79141629537,-0.601396979968193,"scaled_energy","alberta",5
20,878.450270148671,329.258634053629,-549.191636095042,-0.625182386251752,"scaled_energy","alberta",5
21,905.423750498417,345.030117101369,-560.393633397049,-0.618929681365839,"scaled_energy","alberta",5
22,861.417888809579,330.968499244023,-530.449389565556,-0.61578636391984,"scaled_energy","alberta",5
23,869.041842889146,341.110048268032,-527.931794621114,-0.607487198620949,"scaled_energy","alberta",5
24,861.164812614321,336.705814098359,-524.458998515962,-0.609011179780803,"scaled_energy","alberta",5
25,850.90037618222,329.415741130025,-521.484635052195,-0.612862151256728,"scaled_energy","alberta",5
26,922.703695296626,338.636346108379,-584.067349188247,-0.632995567445392,"scaled_energy","alberta",5
27,844.335062105382,351.519960080657,-492.815102024726,-0.583672435437979,"scaled_energy","alberta",5
28,846.802758736679,359.406974786392,-487.395783950288,-0.575571795110138,"scaled_energy","alberta",5
29,887.364817770781,350.27606289826,-537.088754872521,-0.60526262042007,"scaled_energy","alberta",5
30,839.746094012475,348.05699863981,-491.689095372665,-0.585521146068422,"scaled_energy","alberta",5
31,806.502348917463,324.975607697415,-481.526741220048,-0.5970555967585,"scaled_energy","alberta",5
32,854.845691774208,351.913856602382,-502.931835171826,-0.588330549023421,"scaled_energy","alberta",5
33,869.760528302759,365.107695954199,-504.652832348561,-0.58022043531147,"scaled_energy","alberta",5
34,881.657365305583,325.770787884098,-555.886577421484,-0.630501824514123,"scaled_energy","alberta",5
35,857.267447096508,343.329311671494,-513.938135425014,-0.599507349970745,"scaled_energy","alberta",5
36,881.972322723442,333.437309181303,-548.535013542139,-0.621941300661587,"scaled_energy","alberta",5
37,855.885750590427,368.053486936079,-487.832263654348,-0.569973578036345,"scaled_energy","alberta",5
38,882.752965179371,324.821920160119,-557.931045019252,-0.632035311153991,"scaled_energy","alberta",5
39,864.608888975482,337.482288245691,-527.126600729791,-0.609670577588451,"scaled_energy","alberta",5
40,871.233901333213,365.258349733857,-505.975551599356,-0.580757418673772,"scaled_energy","alberta",5
41,859.966556180029,333.268191865849,-526.698364314181,-0.612463776095869,"scaled_energy","alberta",5
42,882.376703333384,322.026888423757,-560.349814909626,-0.635046021492605,"scaled_energy","alberta",5
43,853.209441369077,332.056008953018,-521.153432416059,-0.610815360387721,"scaled_energy","alberta",5
44,900.061843921985,336.445277434772,-563.616566487213,-0.626197599968548,"scaled_energy","alberta",5
45,912.162686011574,346.491492868013,-565.67119314356,-0.620142877820353,"scaled_energy","alberta",5
46,907.611942484176,360.697658777206,-546.914283706969,-0.602586037166986,"scaled_energy","alberta",5
47,854.382961068553,339.23848186239,-515.144479206164,-0.60294329671777,"scaled_energy","alberta",5
48,876.155597879667,354.967261991871,-521.188335887796,-0.594858193166937,"scaled_energy","alberta",5
49,869.245576430771,344.011604550334,-525.233971880436,-0.604241178927952,"scaled_energy","alberta",5
50,871.254221564638,324.357960213012,-546.896261351625,-0.627711462183201,"scaled_energy","alberta",5
51,918.170421210435,348.511970325341,-569.658450885094,-0.620427796110123,"scaled_energy","alberta",5
52,882.425300013558,338.080406787102,-544.344893226456,-0.616873624564133,"scaled_energy","alberta",5
53,876.802939361472,336.517079635609,-540.285859725864,-0.616199872823561,"scaled_energy","alberta",5
54,851.285915912451,338.451200726024,-512.834715186426,-0.602423587187795,"scaled_energy","alberta",5
55,865.152689612673,327.200366705381,-537.952322907292,-0.621800439813846,"scaled_energy","alberta",5
56,943.353003517609,345.168516191811,-598.184487325798,-0.634104608874161,"scaled_energy","alberta",5
57,858.369721211818,336.772451045737,-521.597270166081,-0.607660379061027,"scaled_energy","alberta",5
58,862.155349311444,353.328745090335,-508.826604221109,-0.590179721818673,"scaled_energy","alberta",5
59,902.359844240935,349.328699430618,-553.031144810316,-0.612872069097364,"scaled_energy","alberta",5
60,864.605346050863,331.431627665115,-533.173718385748,-0.616667154350885,"scaled_energy","alberta",5
61,862.674429772901,343.952498169182,-518.721931603719,-0.601295127920127,"scaled_energy","alberta",5
62,875.106744831225,341.704080252516,-533.402664578709,-0.609528686333668,"scaled_energy","alberta",5
63,885.790575144386,332.184274630814,-553.606300513573,-0.624985539525901,"scaled_energy","alberta",5
64,827.113122039484,328.771417327603,-498.341704711882,-0.602507313005841,"scaled_energy","alberta",5
65,869.594678069744,363.758755802382,-505.835922267362,-0.581691603023808,"scaled_energy","alberta",5
66,853.176102173048,348.908046199801,-504.268055973247,-0.591048031805944,"scaled_energy","alberta",5
67,847.675757241791,342.596830108136,-505.078927133655,-0.595839768707207,"scaled_energy","alberta",5
68,879.433820164915,351.794170658827,-527.639649506088,-0.59997652740617,"scaled_energy","alberta",5
69,861.080055813975,351.440115261808,-509.639940552168,-0.591861275976723,"scaled_energy","alberta",5
70,891.46441574897,344.478164820809,-546.98625092816,-0.61358169912885,"scaled_energy","alberta",5
71,882.369933875245,321.307424150156,-561.06250972509,-0.635858598740985,"scaled_energy","alberta",5
72,862.711234759924,341.176323322059,-521.534911437865,-0.604530102802009,"scaled_energy","alberta",5
73,863.131399564572,338.820322246603,-524.311077317969,-0.607452211311593,"scaled_energy","alberta",5
74,884.601912991779,337.900491655918,-546.701421335861,-0.618019714073285,"scaled_energy","alberta",5
75,859.80608805279,358.137176097205,-501.668911955585,-0.583467503808584,"scaled_energy","alberta",5
76,895.628772101199,364.195626187204,-531.433145913994,-0.593363190719321,"scaled_energy","alberta",5
77,858.453552335076,342.213389649006,-516.24016268607,-0.601360622577479,"scaled_energy","alberta",5
78,846.823920825135,338.606963178489,-508.216957646646,-0.600144782343236,"scaled_energy","alberta",5
79,850.447876821082,345.030868867484,-505.417007953597,-0.594295102296937,"scaled_energy","alberta",5
80,835.215539004526,318.915387097537,-516.300151906989,-0.618163968216342,"scaled_energy","alberta",5
81,874.039574132608,359.773065880343,-514.266508252265,-0.588378974444745,"scaled_energy","alberta",5
82,873.530617354429,333.527333345493,-540.003284008936,-0.618184724474098,"scaled_energy","alberta",5
83,880.634919888846,331.172373869135,-549.462546019711,-0.623939084869658,"scaled_energy","alberta",5
84,900.899114401976,355.846713140569,-545.052401261408,-0.605009365142087,"scaled_energy","alberta",5
85,906.425182031558,333.261006297639,-573.164175733919,-0.632334788459092,"scaled_energy","alberta",5
86,850.69864325409,344.836693595997,-505.861949658093,-0.594642948674599,"scaled_energy","alberta",5
87,881.46821068171,346.000825520123,-535.467385161587,-0.607472145532585,"scaled_energy","alberta",5
88,870.510489034235,331.678695450134,-538.831793584102,-0.61898368873406,"scaled_energy","alberta",5
89,901.749231847411,341.156435363757,-560.592796483654,-0.621672607732827,"scaled_energy","alberta",5
90,855.080341784098,342.461324038681,-512.619017745417,-0.599498073684928,"scaled_energy","alberta",5
91,858.950005042208,334.72611044245,-524.223894599758,-0.610307807814726,"scaled_energy","alberta",5
92,879.774551014317,354.408815652611,-525.365735361706,-0.597159504961807,"scaled_energy","alberta",5
93,869.546757437886,350.88237807659,-518.664379361296,-0.596476698837378,"scaled_energy","alberta",5
94,849.76732542878,342.235965404459,-507.531360024322,-0.597259208299435,"scaled_energy","alberta",5
95,877.079415612169,346.789870195123,-530.289545417046,-0.604608358123333,"scaled_energy","alberta",5
96,838.533218500744,341.147216815293,-497.386001685451,-0.593161953171936,"scaled_energy","alberta",5
97,885.622224859202,359.234744608895,-526.387480250307,-0.594370224091873,"scaled_energy","alberta",5
98,864.165705429107,331.611579392508,-532.554126036599,-0.616263897873795,"scaled_energy","alberta",5
99,873.57207225811,335.071765813224,-538.500306444887,-0.61643489249022,"scaled_energy","alberta",5
100,876.664463207002,340.554816240229,-536.109646966773,-0.611533453752173,"scaled_energy","alberta",5
1,778.760590667209,389.868728282127,-388.891862385083,-0.499372807311547,"abundance","alberta",5
2,811.783402986374,404.315707724603,-407.467695261771,-0.501941396883437,"abundance","alberta",5
3,791.429952583666,392.725511955124,-398.704440628542,-0.503777294916562,"abundance","alberta",5
4,806.258072878525,399.389412216691,-406.868660661834,-0.504638247167213,"abundance","alberta",5
5,805.84801269833,404.987438844616,-400.860573853714,-0.497439427208437,"abundance","alberta",5
6,845.292989354797,394.510690997202,-450.782298357595,-0.533285267989354,"abundance","alberta",5
7,803.300037352061,388.125990795504,-415.174046556557,-0.516835587267127,"abundance","alberta",5
8,827.280102608243,401.317413505514,-425.962689102729,-0.514895363444324,"abundance","alberta",5
9,790.875775588869,405.484062039145,-385.391713549725,-0.487297405541054,"abundance","alberta",5
10,819.257065928136,379.66865401032,-439.588411917816,-0.536569570406826,"abundance","alberta",5
11,834.563103801774,380.236349473646,-454.326754328128,-0.544388737362682,"abundance","alberta",5
12,837.048716831488,385.123201725054,-451.925515106434,-0.539903479951711,"abundance","alberta",5
13,795.376804836309,395.168978971251,-400.207825865058,-0.503167584761818,"abundance","alberta",5
14,802.212868245716,421.817270223509,-380.395598022207,-0.474182867265715,"abundance","alberta",5
15,787.270697329103,377.104561993128,-410.166135335974,-0.520997589174226,"abundance","alberta",5
16,818.16883895268,397.325215563318,-420.843623389362,-0.514372588337725,"abundance","alberta",5
17,805.234200699865,387.398855560799,-417.835345139065,-0.518899153533104,"abundance","alberta",5
18,778.287734304138,391.753430144091,-386.534304160047,-0.496647045974128,"abundance","alberta",5
19,802.259603607211,404.744574991864,-397.515028615347,-0.49549425999763,"abundance","alberta",5
20,813.450766498555,378.484414179376,-434.966352319179,-0.534717490268603,"abundance","alberta",5
21,803.54475458004,399.137171820969,-404.407582759071,-0.50327947566583,"abundance","alberta",5
22,748.996843028417,384.267555751619,-364.729287276798,-0.486957042171352,"abundance","alberta",5
23,831.659645690728,390.487507398164,-441.172138292564,-0.530471979226733,"abundance","alberta",5
24,809.304912368901,395.830650863898,-413.474261505002,-0.510900471732873,"abundance","alberta",5
25,782.818301380871,406.560140280569,-376.258161100302,-0.48064558587426,"abundance","alberta",5
26,776.691291208401,399.514575691815,-377.176715516586,-0.485619859249049,"abundance","alberta",5
27,791.006688570475,403.971751176304,-387.034937394172,-0.489294139969448,"abundance","alberta",5
28,800.059841913927,383.139185622143,-416.920656291784,-0.521111839952389,"abundance","alberta",5
29,811.672582296617,382.877240388998,-428.795341907619,-0.528286098680761,"abundance","alberta",5
30,786.326005997836,396.502050177968,-389.823955819868,-0.495753609630636,"abundance","alberta",5
31,797.406624669771,372.809957872537,-424.596666797234,-0.532471958046589,"abundance","alberta",5
32,824.311089750639,404.920520227856,-419.390569522783,-0.508777056062235,"abundance","alberta",5
33,777.041100982967,403.079823129791,-373.961277853176,-0.48126318849815,"abundance","alberta",5
34,756.380980742325,387.846158159945,-368.53482258238,-0.48723438579946,"abundance","alberta",5
35,797.408569603891,397.469993603494,-399.938576000398,-0.501547878020756,"abundance","alberta",5
36,812.071362156384,404.50648793729,-407.564874219094,-0.501883077291189,"abundance","alberta",5
37,834.424358001909,387.661812109629,-446.76254589228,-0.535414075114113,"abundance","alberta",5
38,768.965034930696,383.240210829551,-385.724824101145,-0.501615556728023,"abundance","alberta",5
39,770.712687807659,381.914080254505,-388.798607553154,-0.504466338369382,"abundance","alberta",5
40,803.569816340651,399.95792196148,-403.611894379171,-0.502273587399244,"abundance","alberta",5
41,817.257549374206,387.677471856523,-429.580077517683,-0.525636108037941,"abundance","alberta",5
42,814.072043172851,402.718351523087,-411.353691649764,-0.505303793564155,"abundance","alberta",5
43,782.36274813759,407.758036855032,-374.604711282558,-0.478812050004045,"abundance","alberta",5
44,760.706386049454,407.628765227797,-353.077620821657,-0.464144415370667,"abundance","alberta",5
45,831.217923853449,392.83382802564,-438.384095827808,-0.527399714620566,"abundance","alberta",5
46,794.580124223716,396.414453473745,-398.165670749971,-0.501101976517432,"abundance","alberta",5
47,779.442459617976,385.669732238681,-393.772727379295,-0.505197943119872,"abundance","alberta",5
48,778.507005546399,381.358342969425,-397.148662576974,-0.510141411377838,"abundance","alberta",5
49,779.705845395097,352.120453455283,-427.585391939814,-0.548393210676964,"abundance","alberta",5
50,792.996105965042,376.200456557856,-416.795649407186,-0.52559608587228,"abundance","alberta",5
51,811.818719860924,384.262034861733,-427.556684999191,-0.526665220373875,"abundance","alberta",5
52,803.25521751307,384.84591890992,-418.40929860315,-0.520892101888329,"abundance","alberta",5
53,820.882512753584,392.755713284577,-428.126799469007,-0.52154454847977,"abundance","alberta",5
54,787.167395484512,379.40725171811,-407.760143766401,-0.518009442598191,"abundance","alberta",5
55,812.358143864792,392.176946127053,-420.181197737739,-0.517236394946111,"abundance","alberta",5
56,774.59584316615,382.776472394103,-391.819370772047,-0.505837172028306,"abundance","alberta",5
57,801.494424425463,410.143999340337,-391.350425085126,-0.488275917035429,"abundance","alberta",5
58,804.367711066952,383.568373206531,-420.799337860421,-0.523143000484508,"abundance","alberta",5
59,804.882502810102,370.320676350728,-434.561826459374,-0.539907160290079,"abundance","alberta",5
60,817.116627462129,403.412253731093,-413.704373731037,-0.506297828029709,"abundance","alberta",5
61,779.87335162115,395.610159315538,-384.263192305612,-0.492725121978884,"abundance","alberta",5
62,796.405211808459,394.87892285004,-401.526288958419,-0.504173356734622,"abundance","alberta",5
63,820.216739145038,404.224033043224,-415.992706101814,-0.507174123921719,"abundance","alberta",5
64,794.625914376187,399.483851392944,-395.142062983243,-0.497268029942674,"abundance","alberta",5
65,784.38420221214,418.598474265107,-365.785727947033,-0.466334899294804,"abundance","alberta",5
66,804.025983830239,388.534292165804,-415.491691664436,-0.516764010144431,"abundance","alberta",5
67,782.233149251308,400.08718028063,-382.145968970678,-0.48853205637787,"abundance","alberta",5
68,801.054949470576,394.551655668098,-406.503293802477,-0.507459936513892,"abundance","alberta",5
69,785.912626958032,382.840061473131,-403.072565484901,-0.512871980496154,"abundance","alberta",5
70,811.598189821103,410.30745411472,-401.290735706383,-0.494445084697438,"abundance","alberta",5
71,794.546722439751,384.861378762762,-409.685343676989,-0.515621463290417,"abundance","alberta",5
72,777.59965698574,407.178885477168,-370.420771508572,-0.476364371024105,"abundance","alberta",5
73,799.379411267493,388.154795215886,-411.224616051607,-0.51442983176108,"abundance","alberta",5
74,805.636059185287,394.70647553755,-410.929583647737,-0.510068509176832,"abundance","alberta",5
75,815.388203572243,390.612390147275,-424.775813424967,-0.520949176801934,"abundance","alberta",5
76,800.122230267554,373.810257092451,-426.311973175103,-0.532808559802854,"abundance","alberta",5
77,790.415699144975,378.975643989331,-411.440055155644,-0.52053628944961,"abundance","alberta",5
78,779.816747350493,380.511268268605,-399.305479081888,-0.512050402147132,"abundance","alberta",5
79,798.185935686592,372.336037643397,-425.849898043195,-0.533522176981085,"abundance","alberta",5
80,817.800562213315,405.633889792203,-412.166672421112,-0.503994117227817,"abundance","alberta",5
81,762.774186959507,393.689028770762,-369.085158188745,-0.483872113790262,"abundance","alberta",5
82,784.688342029498,393.051345374879,-391.636996654619,-0.499098783144527,"abundance","alberta",5
83,821.125519441261,380.993241445318,-440.132277995943,-0.536010960048389,"abundance","alberta",5
84,790.641936437582,387.452169205873,-403.189767231709,-0.509952417966055,"abundance","alberta",5
85,808.549858517181,395.343729788177,-413.206128729004,-0.511045947725218,"abundance","alberta",5
86,818.23316235097,378.280876762486,-439.952285588484,-0.537685718242464,"abundance","alberta",5
87,812.385726534708,396.96243552458,-415.423291010127,-0.511362124470289,"abundance","alberta",5
88,795.82811935861,381.255187940146,-414.572931418465,-0.520932750846484,"abundance","alberta",5
89,799.082562241834,381.284269704689,-417.798292537145,-0.522847465679901,"abundance","alberta",5
90,736.294229544607,421.978434843772,-314.315794700835,-0.426888846996991,"abundance","alberta",5
91,823.146190216386,377.27558437396,-445.870605842426,-0.541666366365879,"abundance","alberta",5
92,819.619343566518,382.861102101452,-436.758241465065,-0.532879372471301,"abundance","alberta",5
93,777.578383171142,395.025573092618,-382.552810078524,-0.491979739095094,"abundance","alberta",5
94,832.934752592785,379.537927265505,-453.39682532728,-0.544336544868529,"abundance","alberta",5
95,821.655982894891,388.537218873476,-433.118764021414,-0.527129082046519,"abundance","alberta",5
96,768.488160815961,404.165482672823,-364.322678143138,-0.47407715137252,"abundance","alberta",5
97,775.864083304867,400.015732231839,-375.848351073028,-0.484425505910862,"abundance","alberta",5
98,813.189709180987,402.527543991571,-410.662165189416,-0.505001674951124,"abundance","alberta",5
99,800.191956754215,388.491206866209,-411.700749888006,-0.514502484576288,"abundance","alberta",5
100,846.743327852762,388.987787554426,-457.755540298335,-0.540607200837529,"abundance","alberta",5
1,356.144024868216,619.330512222378,263.186487354162,0.738988917339127,"scaled_energy","cochise_birds",5
2,383.860830235621,646.255328017447,262.394497781826,0.6835667437617,"scaled_energy","cochise_birds",5
3,359.208294299534,675.413104566289,316.204810266755,0.880282597269538,"scaled_energy","cochise_birds",5
4,360.807432306938,644.941384705623,284.133952398686,0.787494732528053,"scaled_energy","cochise_birds",5
5,343.230142936594,613.049462458787,269.819319522193,0.786117784451228,"scaled_energy","cochise_birds",5
6,365.677418373066,641.451672916843,275.774254543777,0.754146252100343,"scaled_energy","cochise_birds",5
7,354.353387669907,684.032707068428,329.679319398521,0.93036875297388,"scaled_energy","cochise_birds",5
8,363.041468429639,617.225400974011,254.183932544372,0.700151235184957,"scaled_energy","cochise_birds",5
9,349.23407314362,619.665796162488,270.431723018868,0.774356638756879,"scaled_energy","cochise_birds",5
10,373.10671884752,640.671200609646,267.564481762127,0.717125873767699,"scaled_energy","cochise_birds",5
11,351.297374030154,683.750989841965,332.453615811811,0.946359524404742,"scaled_energy","cochise_birds",5
12,356.498033589505,689.4557479451,332.957714355595,0.933967884768151,"scaled_energy","cochise_birds",5
13,335.711075558842,636.466488065124,300.755412506282,0.895875752700828,"scaled_energy","cochise_birds",5
14,340.841946509568,647.030192612832,306.188246103264,0.898329120693095,"scaled_energy","cochise_birds",5
15,344.441764841693,669.321378188739,324.879613347046,0.943206215124239,"scaled_energy","cochise_birds",5
16,366.744153573703,637.548517804292,270.804364230589,0.738401312172972,"scaled_energy","cochise_birds",5
17,364.327063429092,648.566610211313,284.239546782222,0.78017686665087,"scaled_energy","cochise_birds",5
18,342.804199331465,635.888774075665,293.0845747442,0.854962031724733,"scaled_energy","cochise_birds",5
