"year","abundance","energy","site_name","scaled_energy"
2016,1080,195301.613913392,"bbs_rtrg_109_7",1085.95503552538
2017,1019,183467.95504529,"bbs_rtrg_109_7",1020.1551622985
2018,719,125529.491541961,"bbs_rtrg_109_7",697.994147182954
1995,821,158360.366708576,"bbs_rtrg_109_76",675.374254601528
1996,623,124041.086092515,"bbs_rtrg_109_76",529.009611438085
1997,728,158362.837428055,"bbs_rtrg_109_76",675.384791709776
1998,635,141399.85162241,"bbs_rtrg_109_76",603.041160961644
1999,789,195501.826537802,"bbs_rtrg_109_76",833.774909186634
2000,651,159811.866790662,"bbs_rtrg_109_76",681.564602643576
2005,662,146535.337483335,"bbs_rtrg_109_76",624.942947421395
2009,533,113947.927603083,"bbs_rtrg_109_76",485.964375227437
2014,851,206386.887010013,"bbs_rtrg_109_76",880.197443786093
2015,852,234113.781175914,"bbs_rtrg_109_76",998.446920400223
2016,844,207599.161766014,"bbs_rtrg_109_76",885.367545224498
2017,824,224280.36068379,"bbs_rtrg_109_76",956.509413099086
2018,766,175722.935511743,"bbs_rtrg_109_76",749.422024300025
1992,569,118139.092129065,"bbs_rtrg_109_79",576.836339233713
1998,426,86317.4546336422,"bbs_rtrg_109_79",421.46120852568
1999,343,76569.6703769637,"bbs_rtrg_109_79",373.865818338327
2000,501,116345.685628756,"bbs_rtrg_109_79",568.079694656949
2001,415,81719.5266395243,"bbs_rtrg_109_79",399.010960226077
2002,404,95186.8949100035,"bbs_rtrg_109_79",464.767919013
2003,502,118720.225292452,"bbs_rtrg_109_79",579.673831214855
2005,570,128738.353437743,"bbs_rtrg_109_79",628.589226289932
2006,539,109698.074558061,"bbs_rtrg_109_79",535.621483191429
2007,592,117949.237606072,"bbs_rtrg_109_79",575.909338813646
2008,582,140463.700379845,"bbs_rtrg_109_79",685.84043826757
2009,490,93519.7608360083,"bbs_rtrg_109_79",456.627823309501
2011,496,106910.976386208,"bbs_rtrg_109_79",522.012952115364
2014,481,81706.1353270666,"bbs_rtrg_109_79",398.945574624102
2015,459,74966.280108924,"bbs_rtrg_109_79",366.036963757588
2016,546,96368.9450741842,"bbs_rtrg_109_79",470.539501282752
2017,480,90019.2951176318,"bbs_rtrg_109_79",439.536141003398
2018,499,88198.2992469257,"bbs_rtrg_109_79",430.644786136118
1968,906,312722.954118021,"bbs_rtrg_11_11",1194.72888889568
1970,1562,384626.929807138,"bbs_rtrg_11_11",1469.43132391367
1973,990,222472.835459977,"bbs_rtrg_11_11",849.936725202013
1974,838,228769.794026938,"bbs_rtrg_11_11",873.993668298323
1975,1287,360909.685933967,"bbs_rtrg_11_11",1378.82180501802
1976,1624,418701.733100944,"bbs_rtrg_11_11",1599.61093286935
1977,1377,404820.263901965,"bbs_rtrg_11_11",1546.57807405951
1978,1174,357254.882135875,"bbs_rtrg_11_11",1364.85896786991
1979,1458,418256.26171257,"bbs_rtrg_11_11",1597.90905096443
1981,2260,590651.992039456,"bbs_rtrg_11_11",2256.53086503846
1983,4603,1124462.35332549,"bbs_rtrg_11_11",4295.90357951972
1984,1072,318732.486295286,"bbs_rtrg_11_11",1217.6877462689
1985,971,235879.546231815,"bbs_rtrg_11_11",901.155813705948
1986,847,232168.489361697,"bbs_rtrg_11_11",886.978066941025
1987,937,271502.602455767,"bbs_rtrg_11_11",1037.25037862697
1988,1082,314013.518107402,"bbs_rtrg_11_11",1199.65936828895
1989,837,226387.375279925,"bbs_rtrg_11_11",864.891859604646
1990,728,197558.370049787,"bbs_rtrg_11_11",754.753333049377
1991,790,213157.412834606,"bbs_rtrg_11_11",814.348021602712
1992,730,178645.72672718,"bbs_rtrg_11_11",682.499342591194
1993,881,223913.703712302,"bbs_rtrg_11_11",855.44142801796
1995,1057,276929.964921364,"bbs_rtrg_11_11",1057.98511089645
1996,928,214848.68718168,"bbs_rtrg_11_11",820.80937755657
1997,678,174052.015438548,"bbs_rtrg_11_11",664.949496916278
1998,1047,245534.836365144,"bbs_rtrg_11_11",938.042949431213
1999,922,219882.915793463,"bbs_rtrg_11_11",840.042178592121
2000,1005,261906.325636019,"bbs_rtrg_11_11",1000.58869776403
2001,849,202747.975006938,"bbs_rtrg_11_11",774.579734925601
2002,776,224045.365768422,"bbs_rtrg_11_11",855.944430627609
2003,774,168229.467538191,"bbs_rtrg_11_11",642.704995539157
2004,672,147571.725814064,"bbs_rtrg_11_11",563.784019345493
2005,820,205112.741373437,"bbs_rtrg_11_11",783.614104345375
2006,726,175732.909623046,"bbs_rtrg_11_11",671.371196426823
2007,574,137319.008109472,"bbs_rtrg_11_11",524.614467286501
1969,969,148061.716796906,"bbs_rtrg_11_14",959.647450928705
1970,467,61097.4013917619,"bbs_rtrg_11_14",395.996796284598
1971,517,92382.4772053848,"bbs_rtrg_11_14",598.767937307069
1972,488,82541.0353892702,"bbs_rtrg_11_14",534.981600388848
1973,472,66753.2885316318,"bbs_rtrg_11_14",432.654872348661
1974,466,85054.7043627124,"bbs_rtrg_11_14",551.273698542426
1975,572,82746.1977804201,"bbs_rtrg_11_14",536.311340242963
1976,576,78813.5137716062,"bbs_rtrg_11_14",510.822035742036
1977,592,80255.2919585836,"bbs_rtrg_11_14",520.166779217052
1978,505,89975.6691511647,"bbs_rtrg_11_14",583.168447688323
1979,649,111446.904228424,"bbs_rtrg_11_14",722.332145475553
1980,598,78499.4929159869,"bbs_rtrg_11_14",508.786740460091
1981,610,82373.5448545968,"bbs_rtrg_11_14",533.896026966284
1982,655,86847.5876576131,"bbs_rtrg_11_14",562.894095232302
1983,787,102545.745281121,"bbs_rtrg_11_14",664.640159465371
1984,543,78123.0131251994,"bbs_rtrg_11_14",506.346623734637
1985,729,94144.9945942879,"bbs_rtrg_11_14",610.191520364656
1986,632,93054.1618856156,"bbs_rtrg_11_14",603.121395480835
1987,583,98289.0163302018,"bbs_rtrg_11_14",637.050589552121
1988,493,86731.7543550364,"bbs_rtrg_11_14",562.143333077472
1989,657,106608.378177049,"bbs_rtrg_11_14",690.971714893599
1990,475,72684.4667601987,"bbs_rtrg_11_14",471.097220520642
1991,422,71792.3123877304,"bbs_rtrg_11_14",465.314809726714
1994,639,80321.0441161945,"bbs_rtrg_11_14",520.59294535783
1996,553,75162.5432296958,"bbs_rtrg_11_14",487.158629361533
2000,553,77063.3484282776,"bbs_rtrg_11_14",499.478511252631
2002,558,76097.1621429444,"bbs_rtrg_11_14",493.216269898817
2003,385,63128.5359292318,"bbs_rtrg_11_14",409.161394963742
2004,496,68381.0914651512,"bbs_rtrg_11_14",443.205316917049
2005,644,111476.577613782,"bbs_rtrg_11_14",722.524470603448
2006,501,87006.2936446259,"bbs_rtrg_11_14",563.922732473439
2007,380,63880.1375475552,"bbs_rtrg_11_14",414.03282690943
2009,630,78998.2491527083,"bbs_rtrg_11_14",512.019379940159
2010,409,78995.6303776143,"bbs_rtrg_11_14",512.002406607026
2011,592,95780.0907573817,"bbs_rtrg_11_14",620.789235283014
2012,607,91131.1705885342,"bbs_rtrg_11_14",590.657716575007
2013,515,100406.447236082,"bbs_rtrg_11_14",650.774509653174
2014,463,80188.3574537477,"bbs_rtrg_11_14",519.732949809055
2015,526,83895.123069928,"bbs_rtrg_11_14",543.757986474252
2016,781,128971.041799917,"bbs_rtrg_11_14",835.913119099373
2017,506,93081.1675542078,"bbs_rtrg_11_14",603.296430064965
2018,538,96921.2945072988,"bbs_rtrg_11_14",628.185835115099
1967,783,179202.100977719,"bbs_rtrg_11_2",777.872853761255
1968,656,129913.441762256,"bbs_rtrg_11_2",563.922739377467
1969,705,150357.157078346,"bbs_rtrg_11_2",652.663948814442
1970,950,209675.559466828,"bbs_rtrg_11_2",910.150745535781
1971,805,176530.390718924,"bbs_rtrg_11_2",766.275607567749
1972,614,138141.347232268,"bbs_rtrg_11_2",599.638081293198
1973,619,137328.963849675,"bbs_rtrg_11_2",596.111722077997
1974,599,136063.29991425,"bbs_rtrg_11_2",590.617781928966
1976,682,169729.813041925,"bbs_rtrg_11_2",736.755949394266
1977,847,195869.315771437,"bbs_rtrg_11_2",850.221190444279
1978,861,206843.629634093,"bbs_rtrg_11_2",897.858025034058
1979,1194,308573.61786575,"bbs_rtrg_11_2",1339.44322870696
1980,833,193433.655302537,"bbs_rtrg_11_2",839.648579133367
1983,923,218814.241346235,"bbs_rtrg_11_2",949.819546930219
1982,465,54283.3694608655,"bbs_rtrg_11_3",585.823998930676
1983,671,57510.2607099803,"bbs_rtrg_11_3",620.648483012006
1986,472,54886.432272826,"bbs_rtrg_11_3",592.332229197476
1987,602,53834.518328,"bbs_rtrg_11_3",580.980015069848
1991,520,45432.6696826177,"bbs_rtrg_11_3",490.307593281503
1992,596,58829.1139854291,"bbs_rtrg_11_3",634.881495949481
1995,433,37302.608185104,"bbs_rtrg_11_3",402.568287757011
1996,509,45136.4852779523,"bbs_rtrg_11_3",487.111182777047
1997,445,42705.6170969306,"bbs_rtrg_11_3",460.877348495516
1999,461,44979.1599462897,"bbs_rtrg_11_3",485.413333954413
2000,552,53398.9470149407,"bbs_rtrg_11_3",576.279346504684
2001,461,43071.5622387836,"bbs_rtrg_11_3",464.826614145728
2002,435,37474.1845948719,"bbs_rtrg_11_3",404.419933656863
2003,580,50014.0626044878,"bbs_rtrg_11_3",539.749806408998
2004,535,47122.1993355873,"bbs_rtrg_11_3",508.540931179368
2005,812,73975.5606594734,"bbs_rtrg_11_3",798.34135572432
2006,556,55068.6044566074,"bbs_rtrg_11_3",594.298224275834
2007,705,64894.5951990168,"bbs_rtrg_11_3",700.33993184382
2008,560,47300.0830224547,"bbs_rtrg_11_3",510.460644966854
2009,393,32831.3012691906,"bbs_rtrg_11_3",354.314118497765
2010,478,40578.1902351674,"bbs_rtrg_11_3",437.918241056742
2011,451,44595.9441769422,"bbs_rtrg_11_3",481.277684368138
2012,485,44932.4265464222,"bbs_rtrg_11_3",484.908988931879
2013,345,35173.6008365218,"bbs_rtrg_11_3",379.592123766336
2014,336,28592.2075119885,"bbs_rtrg_11_3",308.565984560049
2015,585,51134.8037101116,"bbs_rtrg_11_3",551.844800562517
2016,265,28844.1784929387,"bbs_rtrg_11_3",311.28524552599
2017,491,42659.3526554512,"bbs_rtrg_11_3",460.378064453554
2018,350,31571.0921635194,"bbs_rtrg_11_3",340.713991145586
1972,456,121996.099218004,"bbs_rtrg_11_4",513.726021894023
1973,706,177978.831236553,"bbs_rtrg_11_4",749.469512046569
1974,330,68847.7319648691,"bbs_rtrg_11_4",289.918052179151
1975,364,85732.2685023263,"bbs_rtrg_11_4",361.018897554641
1976,393,86606.9328985272,"bbs_rtrg_11_4",364.702112539652
1977,338,74408.8177602112,"bbs_rtrg_11_4",313.335804888993
1978,445,109146.814743061,"bbs_rtrg_11_4",459.617637775106
1979,360,79727.1713670984,"bbs_rtrg_11_4",335.731411461704
1980,458,112209.989064354,"bbs_rtrg_11_4",472.516676092993
1981,346,77743.9822372662,"bbs_rtrg_11_4",327.380194751803
1992,457,96623.7714177744,"bbs_rtrg_11_4",406.883056335667
1993,385,87690.0329587022,"bbs_rtrg_11_4",369.263050871234
1994,362,94238.0597599365,"bbs_rtrg_11_4",396.836815781884
1995,293,75397.4724039774,"bbs_rtrg_11_4",317.499033225183
1997,370,77375.7731043194,"bbs_rtrg_11_4",325.829664740546
1999,445,94042.6641945541,"bbs_rtrg_11_4",396.014004338378
2000,432,98328.8252819866,"bbs_rtrg_11_4",414.063044420462
2016,585,128419.72552587,"bbs_rtrg_11_4",540.775935870179
2017,828,234738.726040874,"bbs_rtrg_11_4",988.485637544489
2018,752,180938.677536571,"bbs_rtrg_11_4",761.933435687345
1989,625,56318.8117686027,"bbs_rtrg_11_43",628.620857614032
1990,624,52036.4208514842,"bbs_rtrg_11_43",580.821549240514
1991,642,58164.4286630526,"bbs_rtrg_11_43",649.221314878346
1992,733,64463.6457643474,"bbs_rtrg_11_43",719.532089061271
1998,465,42750.4597962186,"bbs_rtrg_11_43",477.173254487501
1999,619,58898.1263235988,"bbs_rtrg_11_43",657.410721545819
2000,605,48448.2833932607,"bbs_rtrg_11_43",540.77137816281
2001,692,55909.4581025276,"bbs_rtrg_11_43",624.051722638442
2002,790,70315.922677887,"bbs_rtrg_11_43",784.854194000193
2003,763,70203.501845014,"bbs_rtrg_11_43",783.599372064946
2004,753,65363.4242287492,"bbs_rtrg_11_43",729.575260999608
2007,526,48218.5710891302,"bbs_rtrg_11_43",538.207369067229
2008,677,62283.38648965,"bbs_rtrg_11_43",695.196411300305
2009,610,54448.5958182788,"bbs_rtrg_11_43",607.745829933291
2011,502,43179.0708029939,"bbs_rtrg_11_43",481.957336576607
2012,624,58607.4814090981,"bbs_rtrg_11_43",654.166593168869
2013,563,52192.6843442812,"bbs_rtrg_11_43",582.565735379586
2014,568,56694.0883274857,"bbs_rtrg_11_43",632.809629800078
2017,563,51579.3120854437,"bbs_rtrg_11_43",575.719380080555
1969,720,194653.192279211,"bbs_rtrg_11_45",1013.0852961561
1970,640,158630.896904293,"bbs_rtrg_11_45",825.604899092924
1971,726,156369.8539382,"bbs_rtrg_11_45",813.837152794473
1972,764,163089.653179284,"bbs_rtrg_11_45",848.810788338541
1973,653,140498.53717553,"bbs_rtrg_11_45",731.233844548524
1974,574,105008.379455391,"bbs_rtrg_11_45",546.522992784223
1975,602,121571.816946948,"bbs_rtrg_11_45",632.72848872301
1976,667,137535.451005085,"bbs_rtrg_11_45",715.812268383389
1977,550,103419.864668031,"bbs_rtrg_11_45",538.255463467301
1979,515,93519.4538817326,"bbs_rtrg_11_45",486.728126689195
1980,476,85245.2033870771,"bbs_rtrg_11_45",443.664247722217
1986,835,164838.924221626,"bbs_rtrg_11_45",857.91498411996
1987,752,123321.522307722,"bbs_rtrg_11_45",641.834944943173
1991,747,149706.895971498,"bbs_rtrg_11_45",779.159351388116
1992,704,153910.026486154,"bbs_rtrg_11_45",801.034819611184
1993,912,185932.529400059,"bbs_rtrg_11_45",967.698034677591
1994,781,151468.290520471,"bbs_rtrg_11_45",788.32664475433
1995,780,150669.981985229,"bbs_rtrg_11_45",784.171795664113
1996,781,133999.192942299,"bbs_rtrg_11_45",697.407581540733
1997,809,157980.855223111,"bbs_rtrg_11_45",822.22171456159
1998,782,144748.906711943,"bbs_rtrg_11_45",753.355171356222
1999,751,135072.2248401,"bbs_rtrg_11_45",702.99224637587
2000,951,179937.09618982,"bbs_rtrg_11_45",936.494409613653
2001,873,180765.314996857,"bbs_rtrg_11_45",940.804928673654
2002,772,141432.032535928,"bbs_rtrg_11_45",736.092282329975
2005,602,109867.079774299,"bbs_rtrg_11_45",571.810417017441
2007,583,108165.07672923,"bbs_rtrg_11_45",562.952230625618
2010,925,161395.244817621,"bbs_rtrg_11_45",839.99212897424
2012,1285,228792.51721,"bbs_rtrg_11_45",1190.76565013903
2013,781,135813.569634549,"bbs_rtrg_11_45",706.85062394391
2014,1142,204513.736088957,"bbs_rtrg_11_45",1064.40514264199
2015,1171,211227.501264183,"bbs_rtrg_11_45",1099.34737349485
2016,1220,221424.843141191,"bbs_rtrg_11_45",1152.42010759445
2017,1325,241515.017170316,"bbs_rtrg_11_45",1256.98073497389
2018,1620,291990.388352658,"bbs_rtrg_11_45",1519.68311228452
1981,657,95262.6860391474,"bbs_rtrg_11_57",601.289540418293
1982,471,73731.00892952,"bbs_rtrg_11_57",465.383523361807
1983,595,78673.9829535628,"bbs_rtrg_11_57",496.58313259805
1984,621,98535.1482814199,"bbs_rtrg_11_57",621.945028936469
2002,413,75301.0711792244,"bbs_rtrg_11_57",475.293615631985
2003,435,66765.8981852507,"bbs_rtrg_11_57",421.420368295372
2011,105,39780.9013667798,"bbs_rtrg_11_57",251.093485758178
2015,428,71569.4617498129,"bbs_rtrg_11_57",451.740031200098
2016,387,55367.8387001056,"bbs_rtrg_11_57",349.476837890751
2017,369,51253.2537372428,"bbs_rtrg_11_57",323.50594619959
2018,450,74980.2291855021,"bbs_rtrg_11_57",473.268489709408
1988,413,70424.7893718763,"bbs_rtrg_11_6",398.304832831365
1989,555,85094.2674359708,"bbs_rtrg_11_6",481.271698052489
1990,254,57930.7834220413,"bbs_rtrg_11_6",327.641888779587
1991,387,85990.3310304249,"bbs_rtrg_11_6",486.339607568138
1992,500,108883.168224974,"bbs_rtrg_11_6",615.81571638064
1995,664,133185.71388502,"bbs_rtrg_11_6",753.26478045078
1996,329,91214.9742315485,"bbs_rtrg_11_6",515.888870766333
2005,784,99377.8685800748,"bbs_rtrg_11_6",562.056140812984
2006,683,94801.7848984229,"bbs_rtrg_11_6",536.174966554611
2007,575,78091.0046607576,"bbs_rtrg_11_6",441.663011482965
2010,423,82241.4956983968,"bbs_rtrg_11_6",465.137141170247
2014,428,72747.4729972164,"bbs_rtrg_11_6",411.441345149862
1968,453,54427.5730523528,"bbs_rtrg_11_65",353.079138268896
1971,503,93684.7748143798,"bbs_rtrg_11_65",607.745995371859
1972,427,81557.8991111122,"bbs_rtrg_11_65",529.077287893662
1973,460,70810.8807567832,"bbs_rtrg_11_65",459.359904466395
1974,561,84967.1940093252,"bbs_rtrg_11_65",551.193851930199
1975,442,59446.5917397584,"bbs_rtrg_11_65",385.638201510611
1976,465,62758.236715296,"bbs_rtrg_11_65",407.121297093261
1977,422,47949.7475615664,"bbs_rtrg_11_65",311.056595027014
1978,453,56240.6710878879,"bbs_rtrg_11_65",364.840954129544
1979,447,54351.0743938956,"bbs_rtrg_11_65",352.582880969662
1980,449,69039.0362464248,"bbs_rtrg_11_65",447.865705886899
1981,438,70228.1274589747,"bbs_rtrg_11_65",455.579503822485
1982,358,66880.3291446814,"bbs_rtrg_11_65",433.861876568156
1983,458,73096.7375683752,"bbs_rtrg_11_65",474.18857140818
1984,355,48311.1358752807,"bbs_rtrg_11_65",313.400970629872
1985,378,67447.3816325527,"bbs_rtrg_11_65",437.540423902579
1986,331,73839.5274993098,"bbs_rtrg_11_65",479.007151661187
1987,289,59261.1599346795,"bbs_rtrg_11_65",384.435279934778
1988,238,57372.9234296646,"bbs_rtrg_11_65",372.186030507521
1989,245,64116.8799199507,"bbs_rtrg_11_65",415.935002077919
1990,622,87760.1217923714,"bbs_rtrg_11_65",569.311957875078
1991,603,81937.9939848834,"bbs_rtrg_11_65",531.543015519667
1992,637,85785.7533727821,"bbs_rtrg_11_65",556.503958893691
1993,510,69102.4228680235,"bbs_rtrg_11_65",448.276903602996
1994,584,79658.7966603921,"bbs_rtrg_11_65",516.757549584926
1995,596,76232.4863886765,"bbs_rtrg_11_65",494.53060448459
1996,621,92489.4285968785,"bbs_rtrg_11_65",599.991620360458
1997,629,99686.4602556356,"bbs_rtrg_11_65",646.679752747395
1998,661,100659.854501376,"bbs_rtrg_11_65",652.994294848166
1999,696,102535.586386626,"bbs_rtrg_11_65",665.162425090364
2000,576,92787.2984403566,"bbs_rtrg_11_65",601.923942927007
2001,576,85600.4492680866,"bbs_rtrg_11_65",555.301865727776
2002,549,81785.3682843148,"bbs_rtrg_11_65",530.552911647451
2003,594,95360.5634792151,"bbs_rtrg_11_65",618.617066494794
2004,633,105356.050500884,"bbs_rtrg_11_65",683.459162996028
2005,478,86072.6134597288,"bbs_rtrg_11_65",558.364859658189
2006,341,58526.6158153726,"bbs_rtrg_11_65",379.670191393793
2007,365,65870.8197750973,"bbs_rtrg_11_65",427.313050701085
2008,388,72430.7851654826,"bbs_rtrg_11_65",469.868446747923
2009,447,64030.8846170778,"bbs_rtrg_11_65",415.377138742651
2010,421,60310.5694914416,"bbs_rtrg_11_65",391.242943793615
2012,693,95243.8173082255,"bbs_rtrg_11_65",617.859718056539
2015,621,87940.6571404236,"bbs_rtrg_11_65",570.483115461988
2016,550,81009.0578956086,"bbs_rtrg_11_65",525.516879583153
1968,773,152440.413424413,"bbs_rtrg_11_68",716.717169414249
1969,696,151644.029914566,"bbs_rtrg_11_68",712.972875351253
1970,767,158883.988007635,"bbs_rtrg_11_68",747.01242007943
1971,719,137201.63460118,"bbs_rtrg_11_68",645.070194847803
1972,1897,371493.11957245,"bbs_rtrg_11_68",1746.62014577163
1973,660,142452.544862114,"bbs_rtrg_11_68",669.757988947307
1974,737,152949.086397343,"bbs_rtrg_11_68",719.108757347699
1975,750,152462.036432892,"bbs_rtrg_11_68",716.818832622077
1976,694,155663.92183794,"bbs_rtrg_11_68",731.872886811144
1977,633,122485.016967222,"bbs_rtrg_11_68",575.878224706682
1978,633,132551.027825191,"bbs_rtrg_11_68",623.204800693659
1979,854,202923.966933691,"bbs_rtrg_11_68",954.071744623947
1980,652,144677.139456762,"bbs_rtrg_11_68",680.217191367149
1982,597,135291.135418429,"bbs_rtrg_11_68",636.087750260638
1983,656,141586.252296096,"bbs_rtrg_11_68",665.685008942504
1984,668,132572.531623066,"bbs_rtrg_11_68",623.305903418313
1985,578,104500.044537305,"bbs_rtrg_11_68",491.319686439829
1986,559,101617.959992491,"bbs_rtrg_11_68",477.769214943658
1988,1235,271269.179206548,"bbs_rtrg_11_68",1275.40508387986
1989,839,194062.026913213,"bbs_rtrg_11_68",912.406254323078
1990,757,171205.003012205,"bbs_rtrg_11_68",804.941172698334
1991,810,185554.469812249,"bbs_rtrg_11_68",872.406938478551
1992,670,145005.072152071,"bbs_rtrg_11_68",681.759006873024
1993,726,158801.187369265,"bbs_rtrg_11_68",746.623122793856
1994,887,176197.85007069,"bbs_rtrg_11_68",828.415651222036
1995,883,188955.0937565,"bbs_rtrg_11_68",888.395386114023
1996,785,173356.017770034,"bbs_rtrg_11_68",815.054430554093
1997,784,163967.892184796,"bbs_rtrg_11_68",770.915014736422
1998,776,168528.177314201,"bbs_rtrg_11_68",792.355750668891
1999,891,201418.947819313,"bbs_rtrg_11_68",946.995713961604
2000,983,220034.021852952,"bbs_rtrg_11_68",1034.51675165836
2001,845,167128.077124867,"bbs_rtrg_11_68",785.773009110708
2002,826,166002.549383966,"bbs_rtrg_11_68",780.481203358975
2003,839,181866.711168456,"bbs_rtrg_11_68",855.068492083085
2006,975,202554.600128251,"bbs_rtrg_11_68",952.335121603033
2007,860,188387.680981783,"bbs_rtrg_11_68",885.72762584856
2008,834,159416.094472427,"bbs_rtrg_11_68",749.514183428831
2009,709,148995.155070631,"bbs_rtrg_11_68",700.51886766635
2010,716,141926.907172218,"bbs_rtrg_11_68",667.28663933091
2011,766,153958.519127574,"bbs_rtrg_11_68",723.854728267571
2012,719,123040.821909721,"bbs_rtrg_11_68",578.491409335256
2013,735,170169.74576891,"bbs_rtrg_11_68",800.073784685129
2014,698,174797.27717079,"bbs_rtrg_11_68",821.830687157553
2015,759,157933.444723147,"bbs_rtrg_11_68",742.543325060862
2016,667,134205.219197092,"bbs_rtrg_11_68",630.982182892416
2017,717,206592.02152088,"bbs_rtrg_11_68",971.317549997538
2018,681,158566.585944262,"bbs_rtrg_11_68",745.520115622125
1967,393,65349.5106889139,"bbs_rtrg_11_7",310.009508853562
1968,396,65596.4662812448,"bbs_rtrg_11_7",311.181033798126
1969,430,70230.3070042623,"bbs_rtrg_11_7",333.163366511935
1970,465,69421.0942881055,"bbs_rtrg_11_7",329.324567505649
1971,503,94996.734637964,"bbs_rtrg_11_7",450.652051367285
1972,585,110637.316749808,"bbs_rtrg_11_7",524.848921819126
1973,572,136417.945410218,"bbs_rtrg_11_7",647.148843344103
1977,427,89669.2298752284,"bbs_rtrg_11_7",425.379067415305
1978,508,111672.602535476,"bbs_rtrg_11_7",529.760181820228
1979,448,90970.5074152754,"bbs_rtrg_11_7",431.552157417348
1980,715,154015.786254794,"bbs_rtrg_11_7",730.630692551516
1981,476,103379.203097034,"bbs_rtrg_11_7",490.417382470487
1982,556,107060.120690613,"bbs_rtrg_11_7",507.879172823405
1983,655,133806.463681833,"bbs_rtrg_11_7",634.760316491155
1984,513,116893.447209767,"bbs_rtrg_11_7",554.527184299901
1985,493,109702.439355236,"bbs_rtrg_11_7",520.413986057951
1986,636,160938.853304888,"bbs_rtrg_11_7",763.472814754641
1987,671,158056.260331044,"bbs_rtrg_11_7",749.798171706432
1988,657,149886.364927737,"bbs_rtrg_11_7",711.041259303202
1989,625,137341.022794293,"bbs_rtrg_11_7",651.52780140292
1990,620,153501.097507133,"bbs_rtrg_11_7",728.189076628264
1991,417,89657.2932556675,"bbs_rtrg_11_7",425.322441657461
1974,924,193052.13487884,"bbs_rtrg_11_76",845.550579330629
1978,674,134364.933665456,"bbs_rtrg_11_76",588.506040473739
1979,804,173182.453634671,"bbs_rtrg_11_76",758.52320458719
1981,934,201478.416548579,"bbs_rtrg_11_76",882.456917361661
1982,814,169535.684862934,"bbs_rtrg_11_76",742.550693070741
1984,1026,247797.709818386,"bbs_rtrg_11_76",1085.33115795502
1994,885,198326.539136349,"bbs_rtrg_11_76",868.651984442569
1997,811,172923.577857221,"bbs_rtrg_11_76",757.389352512801
1998,605,146728.150664369,"bbs_rtrg_11_76",642.655792831469
2003,527,93262.7924976893,"bbs_rtrg_11_76",408.482445821722
2004,588,119925.535491378,"bbs_rtrg_11_76",525.262805691902
2005,477,92592.6117892437,"bbs_rtrg_11_76",405.5471160123
2006,489,93070.5572381996,"bbs_rtrg_11_76",407.640473081398
2007,592,126789.764683584,"bbs_rtrg_11_76",555.327497666275
2012,669,175015.019570715,"bbs_rtrg_11_76",766.549674689973
2016,672,200853.456642122,"bbs_rtrg_11_76",879.719650502141
2018,876,284675.986267669,"bbs_rtrg_11_76",1246.85461396848
1988,194,24531.8896485659,"bbs_rtrg_11_93",184.874959845736
1989,254,33137.9200245276,"bbs_rtrg_11_93",249.730930705694
1990,213,31596.3361738621,"bbs_rtrg_11_93",238.113388943791
1991,253,42604.0519517262,"bbs_rtrg_11_93",321.068719396489
1993,267,31252.1907632654,"bbs_rtrg_11_93",235.519872101974
1994,380,51760.1565410986,"bbs_rtrg_11_93",390.070108712723
1995,222,28040.2706984723,"bbs_rtrg_11_93",211.314496914292
1999,217,26660.2056316825,"bbs_rtrg_11_93",200.914178085931
2007,375,45745.817692224,"bbs_rtrg_11_93",344.745404048182
2014,295,47984.8739307283,"bbs_rtrg_11_93",361.61917276783
2015,205,24970.5815394374,"bbs_rtrg_11_93",188.180989135422
2016,252,30736.382216363,"bbs_rtrg_11_93",231.632683395243
2017,347,41960.0028335251,"bbs_rtrg_11_93",316.215095946692
1971,1111,170903.702614199,"bbs_rtrg_110_14",1044.60006812399
1973,931,143330.867042106,"bbs_rtrg_110_14",876.068986138015
1974,1356,212626.010999797,"bbs_rtrg_110_14",1299.61576126126
1975,1092,178113.188264432,"bbs_rtrg_110_14",1088.66598996287
1976,1283,192382.451989974,"bbs_rtrg_110_14",1175.8827888489
1977,1207,182611.078986153,"bbs_rtrg_110_14",1116.15806229632
1978,524,75473.6354242541,"bbs_rtrg_110_14",461.311039490556
1980,742,116473.745950446,"bbs_rtrg_110_14",711.912504488851
1981,586,90089.492893119,"bbs_rtrg_110_14",550.646293637345
1982,714,125303.204536951,"bbs_rtrg_110_14",765.880048198434
1983,587,97819.8950145435,"bbs_rtrg_110_14",597.896168620422
1984,991,166812.889684579,"bbs_rtrg_110_14",1019.5961425238
1985,707,109644.473213123,"bbs_rtrg_110_14",670.170525482407
1986,714,122960.601605599,"bbs_rtrg_110_14",751.561556882874
1987,729,129707.676087506,"bbs_rtrg_110_14",792.801122530838
1988,509,76429.3246461407,"bbs_rtrg_110_14",467.152416892084
1989,525,93343.2126576544,"bbs_rtrg_110_14",570.533726359401
1990,669,106600.701431149,"bbs_rtrg_110_14",651.566339837691
1991,558,87378.2630273364,"bbs_rtrg_110_14",534.07467547358
1992,511,82291.2164390487,"bbs_rtrg_110_14",502.981556182472
1993,844,158083.222169185,"bbs_rtrg_110_14",966.23854323371
1994,782,145670.169068802,"bbs_rtrg_110_14",890.367301616677
1995,717,115588.561739393,"bbs_rtrg_110_14",706.502068828158
