"currency","identifier","draw","mean_ichange_over_ts","mean_abs_ichange_over_ts","k"
"abundance","alberta",28,-0.0223651696428741,0.0254243689536264,5
"abundance","alberta",29,-0.0226521668903496,0.0253083602173966,5
"abundance","alberta",30,-0.020580239119163,0.0256531155646232,5
"abundance","alberta",31,-0.0230593034679055,0.0256435505915609,5
"abundance","alberta",32,-0.0213418237123966,0.0278499494124524,5
"abundance","alberta",33,-0.0199718788266577,0.0270890392620781,5
"abundance","alberta",34,-0.0204142477341479,0.0229874230812519,5
"abundance","alberta",35,-0.0209653341253791,0.0256964659982553,5
"abundance","alberta",36,-0.0209888502355716,0.0268592448712453,5
"abundance","alberta",37,-0.0231818608926343,0.0254230483839573,5
"abundance","alberta",38,-0.0212474606892843,0.024479824677638,5
"abundance","alberta",39,-0.021446100730492,0.0239658650932885,5
"abundance","alberta",40,-0.0210920640642273,0.0266443421085345,5
"abundance","alberta",41,-0.0226270533828673,0.0256859008460421,5
"abundance","alberta",42,-0.0211220997820557,0.027224380961538,5
"abundance","alberta",43,-0.0195945548303126,0.0256108069618301,5
"abundance","alberta",44,-0.0188640167957869,0.0256769240964963,5
"abundance","alberta",45,-0.0225074400769159,0.0262368668442013,5
"abundance","alberta",46,-0.0210848967361122,0.0242846561132151,5
"abundance","alberta",47,-0.0213975320977191,0.0256613057442403,5
"abundance","alberta",48,-0.02185100590494,0.0237166353082019,5
"abundance","alberta",49,-0.024308879264859,0.0265857082148663,5
"abundance","alberta",50,-0.0226424834898943,0.0250990853044877,5
"abundance","alberta",51,-0.0226902638585867,0.0262276570179479,5
"abundance","alberta",52,-0.0223406087649931,0.0256093340720686,5
"abundance","alberta",53,-0.0221314258088266,0.0241190103528134,5
"abundance","alberta",54,-0.0222130318372325,0.0229382692416381,5
"abundance","alberta",55,-0.0221199619852159,0.0268287654043367,5
"abundance","alberta",56,-0.0214753685099787,0.0251070606704663,5
"abundance","alberta",57,-0.0201181493308315,0.0270892305436719,5
"abundance","alberta",58,-0.022348839262831,0.0260223310519544,5
"abundance","alberta",59,-0.0236164256512115,0.0242975426814147,5
"abundance","alberta",60,-0.0212706741790349,0.02640426706923,5
"abundance","alberta",61,-0.0205700687183987,0.0255129297018451,5
"abundance","alberta",62,-0.0212952955716232,0.0258491217387394,5
"abundance","alberta",63,-0.021073286115066,0.0276024868617886,5
"abundance","alberta",64,-0.0207650156307378,0.0269817057389218,5
"abundance","alberta",65,-0.0189732419827556,0.02732027408341,5
"abundance","alberta",66,-0.0220930129802002,0.0252407085318298,5
"abundance","alberta",67,-0.0203659219390155,0.0278743800390148,5
"abundance","alberta",68,-0.0212341446096535,0.0265007312363388,5
"abundance","alberta",69,-0.0218334334024382,0.0241407548045372,5
"abundance","alberta",70,-0.0205970915806689,0.0275819025203361,5
"abundance","alberta",71,-0.0219932587889317,0.0242901784488816,5
"abundance","alberta",72,-0.0196266933220969,0.0281361403787057,5
"abundance","alberta",73,-0.0218362085047459,0.0251740144857574,5
"abundance","alberta",74,-0.0215713109812607,0.0267740948605843,5
"abundance","alberta",75,-0.0221312467122339,0.0257013066428977,5
"abundance","alberta",76,-0.0230706774752662,0.0233927020232601,5
"abundance","alberta",77,-0.0224733326516733,0.0230356380951259,5
"abundance","alberta",78,-0.0218715057674345,0.0238598599248554,5
"abundance","alberta",79,-0.0230718537643001,0.0235823098779934,5
"abundance","alberta",80,-0.0212027175050092,0.0294150173633871,5
"abundance","alberta",81,-0.020173524694731,0.0234684867723139,5
"abundance","alberta",82,-0.0209791858272293,0.0236588788684721,5
"abundance","alberta",83,-0.0233705547609047,0.0249539345538564,5
"abundance","alberta",84,-0.0216090619479042,0.0235142140986862,5
"abundance","alberta",85,-0.0216643623594398,0.0261198081544335,5
"abundance","alberta",86,-0.0233248776968045,0.0249786638001443,5
"abundance","alberta",87,-0.0215534244176412,0.0265584932842702,5
"abundance","alberta",88,-0.0223886180711211,0.0256235878419669,5
"abundance","alberta",89,-0.022500759508465,0.0237109273989258,5
"abundance","alberta",90,-0.016964596023935,0.0267174969964667,5
"abundance","alberta",91,-0.023534501457567,0.0267494297790436,5
"abundance","alberta",92,-0.0229329858000565,0.025795220539158,5
"abundance","alberta",93,-0.0206771602544479,0.0251986075803479,5
"abundance","alberta",94,-0.0238177256689822,0.0255360035134136,5
"abundance","alberta",95,-0.0225362729952012,0.0257043942700587,5
"abundance","alberta",96,-0.0195881743586292,0.0269293591997345,5
"abundance","alberta",97,-0.0200772935987018,0.0251275894664224,5
"abundance","alberta",98,-0.0210855775303016,0.0264772594219871,5
"abundance","alberta",99,-0.0218403881613081,0.025549597243639,5
"abundance","alberta",100,-0.0233763726636304,0.0287665354532756,5
"scaled_energy","alberta",1,-0.0280802450198297,0.0280802450198297,5
"scaled_energy","alberta",2,-0.0263847352912564,0.0292463403423236,5
"scaled_energy","alberta",3,-0.0271680453002541,0.0271680453002541,5
"scaled_energy","alberta",4,-0.0262724551121298,0.0265322451646539,5
"scaled_energy","alberta",5,-0.0296306540518057,0.0296306540518057,5
"scaled_energy","alberta",6,-0.026028702796438,0.0274242019325179,5
"scaled_energy","alberta",7,-0.0276409564706378,0.0276409564706378,5
"scaled_energy","alberta",8,-0.0285400792947649,0.0285400792947649,5
"scaled_energy","alberta",9,-0.0269923557943841,0.0271705795644189,5
"scaled_energy","alberta",10,-0.0274614215046316,0.0284906352086932,5
"scaled_energy","alberta",11,-0.0285356984724902,0.0285356984724902,5
"scaled_energy","alberta",12,-0.03052886090611,0.0307757916950376,5
"scaled_energy","alberta",13,-0.028387084983228,0.028387084983228,5
"scaled_energy","alberta",14,-0.0293030368525836,0.0293030368525836,5
"scaled_energy","alberta",15,-0.0285533311415538,0.0285533311415538,5
"scaled_energy","alberta",16,-0.0277044407354146,0.0280592615485562,5
"scaled_energy","alberta",17,-0.026101209287976,0.0283632660123731,5
"scaled_energy","alberta",18,-0.0288597244379365,0.0288597244379365,5
"scaled_energy","alberta",19,-0.0277526688368632,0.0277526688368632,5
"scaled_energy","alberta",20,-0.0297280669297845,0.0297280669297845,5
"scaled_energy","alberta",21,-0.0288414558942658,0.0288414558942658,5
"scaled_energy","alberta",22,-0.0290596166085065,0.0290596166085065,5
"scaled_energy","alberta",23,-0.0282063499831089,0.0282063499831089,5
"scaled_energy","alberta",24,-0.0282427753742707,0.0283571503998504,5
"scaled_energy","alberta",25,-0.0287082498629373,0.0287082498629373,5
"scaled_energy","alberta",26,-0.029756842656357,0.029756842656357,5
"scaled_energy","alberta",27,-0.0264762205649492,0.0264762205649492,5
"scaled_energy","alberta",28,-0.0256739561549483,0.0265047920867871,5
"scaled_energy","alberta",29,-0.0279344737382025,0.0279344737382025,5
"scaled_energy","alberta",30,-0.0265775907606368,0.0265775907606368,5
"scaled_energy","alberta",31,-0.0276766014567593,0.0276766014567593,5
"scaled_energy","alberta",32,-0.0263910495764299,0.0263910495764299,5
"scaled_energy","alberta",33,-0.0259697051444111,0.0265294906106884,5
"scaled_energy","alberta",34,-0.0299163775822816,0.0299163775822816,5
"scaled_energy","alberta",35,-0.02760126281043,0.02760126281043,5
"scaled_energy","alberta",36,-0.0292221739209529,0.0292221739209529,5
"scaled_energy","alberta",37,-0.0251915365814049,0.0260079042512765,5
"scaled_energy","alberta",38,-0.0301369772167535,0.0301369772167535,5
"scaled_energy","alberta",39,-0.0284136249160399,0.0284136249160399,5
"scaled_energy","alberta",40,-0.0259147994169764,0.0273356379412142,5
"scaled_energy","alberta",41,-0.0286930636446872,0.0286930636446872,5
"scaled_energy","alberta",42,-0.0304661990749684,0.0304661990749684,5
"scaled_energy","alberta",43,-0.0284649380349223,0.0284649380349223,5
"scaled_energy","alberta",44,-0.0294364748744881,0.0294364748744881,5
"scaled_energy","alberta",45,-0.0289449227429435,0.0289449227429435,5
"scaled_energy","alberta",46,-0.0274052448565817,0.0274052448565817,5
"scaled_energy","alberta",47,-0.0279009165513068,0.0279009165513068,5
"scaled_energy","alberta",48,-0.0269855028431773,0.0274383512026684,5
"scaled_energy","alberta",49,-0.0278141962163102,0.0278141962163102,5
"scaled_energy","alberta",50,-0.0297136578105491,0.0297136578105491,5
"scaled_energy","alberta",51,-0.0289637998412205,0.0289637998412205,5
"scaled_energy","alberta",52,-0.0286158059681757,0.0286158059681757,5
"scaled_energy","alberta",53,-0.0286506799470575,0.0286506799470575,5
"scaled_energy","alberta",54,-0.0280135392412516,0.0280135392412516,5
"scaled_energy","alberta",55,-0.0294298922161511,0.0294298922161511,5
"scaled_energy","alberta",56,-0.0297503224510887,0.0297503224510887,5
"scaled_energy","alberta",57,-0.0281738678497863,0.0281738678497863,5
"scaled_energy","alberta",58,-0.0266540110066973,0.0266647339703654,5
"scaled_energy","alberta",59,-0.0281784017927284,0.0282168482472302,5
"scaled_energy","alberta",60,-0.0288640040559533,0.0288681225528476,5
"scaled_energy","alberta",61,-0.0276582093797608,0.0276582093797608,5
"scaled_energy","alberta",62,-0.0283468779777333,0.0283468779777333,5
"scaled_energy","alberta",63,-0.0295887694830419,0.0295887694830419,5
"scaled_energy","alberta",64,-0.0280436821586799,0.0280436821586799,5
"scaled_energy","alberta",65,-0.0261705729574999,0.0272754014316024,5
"scaled_energy","alberta",66,-0.0268926082948415,0.0268926082948415,5
"scaled_energy","alberta",67,-0.0273109397715911,0.0273109397715911,5
"scaled_energy","alberta",68,-0.0273038665797198,0.0275537505495555,5
"scaled_energy","alberta",69,-0.0267924565993863,0.0267924565993863,5
"scaled_energy","alberta",70,-0.0283684046018337,0.0284043122329845,5
"scaled_energy","alberta",71,-0.0305643019392913,0.0305643019392913,5
"scaled_energy","alberta",72,-0.0280511386411051,0.0280511386411051,5
"scaled_energy","alberta",73,-0.0281164678770375,0.0281164678770375,5
"scaled_energy","alberta",74,-0.0289921746423357,0.0289921746423357,5
"scaled_energy","alberta",75,-0.0261758328523405,0.0274575540589501,5
"scaled_energy","alberta",76,-0.0267254235859542,0.0274730850670538,5
"scaled_energy","alberta",77,-0.0276202411436457,0.0276202411436457,5
"scaled_energy","alberta",78,-0.027781223738087,0.027781223738087,5
"scaled_energy","alberta",79,-0.0271921532694599,0.0271921532694599,5
"scaled_energy","alberta",80,-0.0290094422022179,0.029135066150294,5
"scaled_energy","alberta",81,-0.026568053342229,0.0265796946754,5
"scaled_energy","alberta",82,-0.029193246558364,0.029193246558364,5
"scaled_energy","alberta",83,-0.029476039333866,0.029476039333866,5
"scaled_energy","alberta",84,-0.0277513239515001,0.0277513239515001,5
"scaled_energy","alberta",85,-0.0300295754972048,0.0300295754972048,5
"scaled_energy","alberta",86,-0.0273620801798789,0.0273620801798789,5
"scaled_energy","alberta",87,-0.0281462650475391,0.0281462650475391,5
"scaled_energy","alberta",88,-0.0290260879356393,0.0290260879356393,5
"scaled_energy","alberta",89,-0.0292200899907,0.0292200899907,5
"scaled_energy","alberta",90,-0.0274834906702852,0.0274834906702852,5
"scaled_energy","alberta",91,-0.0283913061872315,0.0283913061872315,5
"scaled_energy","alberta",92,-0.0272729429714217,0.0272729429714217,5
"scaled_energy","alberta",93,-0.0272828023698161,0.0272828023698161,5
"scaled_energy","alberta",94,-0.0272564135373055,0.0272591927610696,5
"scaled_energy","alberta",95,-0.0278198392530293,0.0278198392530293,5
"scaled_energy","alberta",96,-0.0271979025160568,0.0271979025160568,5
"scaled_energy","alberta",97,-0.0268893001120258,0.0274642846418175,5
"scaled_energy","alberta",98,-0.0287852300750302,0.0287852300750302,5
"scaled_energy","alberta",99,-0.0287951633441047,0.0287951633441047,5
"scaled_energy","alberta",100,-0.028460906759964,0.028460906759964,5
"abundance","cochise_birds",1,0.0395633371904255,0.0696219324404307,5
"abundance","cochise_birds",2,0.0385523869165776,0.0702303346177106,5
"abundance","cochise_birds",3,0.0428361709307779,0.0783553247570524,5
"abundance","cochise_birds",4,0.0391086905542432,0.0751345037071686,5
"abundance","cochise_birds",5,0.0405860522471842,0.0723826139691816,5
"abundance","cochise_birds",6,0.0393521236621263,0.0770969511660013,5
"abundance","cochise_birds",7,0.0415510022845655,0.0751604512318266,5
"abundance","cochise_birds",8,0.0387433197074305,0.0735850881389062,5
"abundance","cochise_birds",9,0.037711998762296,0.0615404036527825,5
"abundance","cochise_birds",10,0.0418563615875014,0.077791528107988,5
"abundance","cochise_birds",11,0.0388637095665308,0.0739154774471119,5
"abundance","cochise_birds",12,0.0437604004858483,0.0831075110641105,5
"abundance","cochise_birds",13,0.0462371882554669,0.0792986646246506,5
"abundance","cochise_birds",14,0.0360198458611728,0.0653195216012225,5
"abundance","cochise_birds",15,0.0422686855621297,0.078518087073087,5
"abundance","cochise_birds",16,0.0361770444092279,0.0654910129953622,5
"abundance","cochise_birds",17,0.0428956209035142,0.077766785833381,5
"abundance","cochise_birds",18,0.0405882352697522,0.0725235318532255,5
"abundance","cochise_birds",19,0.0388878917719342,0.0721386999448963,5
"abundance","cochise_birds",20,0.0424407288069322,0.0806795879043009,5
"abundance","cochise_birds",21,0.040366574513789,0.0737129030706008,5
"abundance","cochise_birds",22,0.041715166714953,0.0764965369163069,5
"abundance","cochise_birds",23,0.040006896718871,0.0768666392584764,5
"abundance","cochise_birds",24,0.04034904745861,0.0738225899207716,5
"abundance","cochise_birds",25,0.0415864599946289,0.0723230538070848,5
"abundance","cochise_birds",26,0.0397876089027143,0.0740650679761201,5
"abundance","cochise_birds",27,0.0411813700640029,0.0736926392783787,5
"abundance","cochise_birds",28,0.0400265574663978,0.0725398325862237,5
"abundance","cochise_birds",29,0.0430126919141118,0.078669734709133,5
"abundance","cochise_birds",30,0.0433523920590067,0.0791327220012545,5
"abundance","cochise_birds",31,0.0442752758016753,0.0784702452832165,5
"abundance","cochise_birds",32,0.0363786280546948,0.0716221469114977,5
"abundance","cochise_birds",33,0.035787292620032,0.0638948324774532,5
"abundance","cochise_birds",34,0.042541648441331,0.075020428182672,5
"abundance","cochise_birds",35,0.0418124615375639,0.0763469568218637,5
"abundance","cochise_birds",36,0.0394699020332484,0.0709122051975642,5
"abundance","cochise_birds",37,0.037098939800989,0.0744038292351159,5
"abundance","cochise_birds",38,0.0413705369222693,0.0724577753302967,5
"abundance","cochise_birds",39,0.0423375691722538,0.0731057998480076,5
"abundance","cochise_birds",40,0.0392861501215477,0.0697917178242784,5
"abundance","cochise_birds",41,0.0362282384975953,0.0723275056567725,5
"abundance","cochise_birds",42,0.0389963442056186,0.0737109729427397,5
"abundance","cochise_birds",43,0.0446941926835435,0.0756085629469925,5
"abundance","cochise_birds",44,0.0436072244762391,0.0720685539412359,5
"abundance","cochise_birds",45,0.0396406349711116,0.0768294495762488,5
"abundance","cochise_birds",46,0.0414446916211475,0.0743292814049744,5
"abundance","cochise_birds",47,0.0426506760149696,0.0719468087763172,5
"abundance","cochise_birds",48,0.0389721044787023,0.0709722298270054,5
"abundance","cochise_birds",49,0.0489876765385389,0.0872834339411307,5
"abundance","cochise_birds",50,0.0454741682381071,0.0796730962117295,5
"abundance","cochise_birds",51,0.0360267132403981,0.0724942372400554,5
"abundance","cochise_birds",52,0.0376104496436347,0.0727480605086905,5
"abundance","cochise_birds",53,0.0453528494560735,0.0823038010759186,5
"abundance","cochise_birds",54,0.0428291492667838,0.0782602915970285,5
"abundance","cochise_birds",55,0.0345409247464551,0.0668141146217928,5
"abundance","cochise_birds",56,0.0391842073058813,0.0731971376941401,5
"abundance","cochise_birds",57,0.0393868102431262,0.0724440329853312,5
"abundance","cochise_birds",58,0.0402925939687744,0.0768381696527144,5
"abundance","cochise_birds",59,0.0402829680755395,0.0766554064592207,5
"abundance","cochise_birds",60,0.0381248641746994,0.072011791220123,5
"abundance","cochise_birds",61,0.0427581289486833,0.0727224755261651,5
"abundance","cochise_birds",62,0.0396875493299234,0.069854454062971,5
"abundance","cochise_birds",63,0.042935831853266,0.0769517898816669,5
"abundance","cochise_birds",64,0.0396970341707035,0.0702677312177766,5
"abundance","cochise_birds",65,0.037928908735849,0.0652306430859622,5
"abundance","cochise_birds",66,0.037786546642438,0.0719784506501744,5
"abundance","cochise_birds",67,0.0367325232195745,0.0631674632420006,5
"abundance","cochise_birds",68,0.0423812371695741,0.0782939582711028,5
"abundance","cochise_birds",69,0.0459267618612922,0.0793709585315272,5
"abundance","cochise_birds",70,0.0351665326204888,0.0663477989411342,5
"abundance","cochise_birds",71,0.0410108135723811,0.0767030521903746,5
"abundance","cochise_birds",72,0.0347901835760223,0.0632167254462326,5
"abundance","cochise_birds",73,0.0408741573972735,0.0770071713824132,5
"abundance","cochise_birds",74,0.0369240846789225,0.0717598113740032,5
"abundance","cochise_birds",75,0.0443643651084081,0.078599924984285,5
"abundance","cochise_birds",76,0.045173153216643,0.0833920714396117,5
"abundance","cochise_birds",77,0.0434572227989329,0.0791612437389402,5
"abundance","cochise_birds",78,0.0443381390754717,0.0771124816798194,5
"abundance","cochise_birds",79,0.045504374114462,0.0835492048870911,5
"abundance","cochise_birds",80,0.0309572403051963,0.0614404305886036,5
"abundance","cochise_birds",81,0.0417562088185799,0.0744477838506259,5
"abundance","cochise_birds",82,0.0441728771771529,0.0766644438288916,5
"abundance","cochise_birds",83,0.0357870507878569,0.0718472643043417,5
"abundance","cochise_birds",84,0.0435589391858001,0.0789660064738284,5
"abundance","cochise_birds",85,0.037319452694285,0.0710591755196785,5
"abundance","cochise_birds",86,0.039828445797182,0.0794332390963536,5
"abundance","cochise_birds",87,0.0413949821048141,0.0739371609779563,5
"abundance","cochise_birds",88,0.0389453264306144,0.0711192032699545,5
"abundance","cochise_birds",89,0.0414381985219261,0.0761339451048182,5
"abundance","cochise_birds",90,0.0386511236924078,0.06051823073607,5
"abundance","cochise_birds",91,0.0375078759107009,0.078506577875647,5
"abundance","cochise_birds",92,0.0404734990936125,0.0777122848542382,5
"abundance","cochise_birds",93,0.0369554897165986,0.0679917099126469,5
"abundance","cochise_birds",94,0.0363140408058147,0.0742523407634163,5
"abundance","cochise_birds",95,0.041077964517438,0.0774130567411969,5
"abundance","cochise_birds",96,0.0356883376510579,0.0629593167155822,5
"abundance","cochise_birds",97,0.0431312460450302,0.0728836396934113,5
"abundance","cochise_birds",98,0.0416634994398298,0.0755237219839653,5
"abundance","cochise_birds",99,0.0411833943414647,0.0752060147854543,5
"abundance","cochise_birds",100,0.0335597386521351,0.0717210968880669,5
"scaled_energy","cochise_birds",1,0.0347765124886232,0.0496687225851845,5
"scaled_energy","cochise_birds",2,0.0326534174286139,0.0486487451697805,5
"scaled_energy","cochise_birds",3,0.0394652347632518,0.0536019593550364,5
"scaled_energy","cochise_birds",4,0.0360745828601383,0.0454897521778563,5
"scaled_energy","cochise_birds",5,0.0366700331445045,0.0530447292648696,5
"scaled_energy","cochise_birds",6,0.0353106923757588,0.0504588465882578,5
"scaled_energy","cochise_birds",7,0.0409261136825845,0.0531921396577244,5
"scaled_energy","cochise_birds",8,0.0332558986192668,0.0475420708640654,5
"scaled_energy","cochise_birds",9,0.0359741424715225,0.048578845424919,5
"scaled_energy","cochise_birds",10,0.0337299335309415,0.0476227435903276,5
"scaled_energy","cochise_birds",11,0.0419306514906269,0.0595066758648477,5
"scaled_energy","cochise_birds",12,0.0424196195387501,0.0684137348610031,5
"scaled_energy","cochise_birds",13,0.0408132036822856,0.060436866338896,5
"scaled_energy","cochise_birds",14,0.0410964645948883,0.0640022290617784,5
"scaled_energy","cochise_birds",15,0.0418007699525082,0.0584828263507267,5
"scaled_energy","cochise_birds",16,0.0348692836748226,0.0517987780214926,5
"scaled_energy","cochise_birds",17,0.0357523060262643,0.0460854146530895,5
"scaled_energy","cochise_birds",18,0.039027689593642,0.0560687854821687,5
"scaled_energy","cochise_birds",19,0.0384391177001934,0.0531345899662984,5
"scaled_energy","cochise_birds",20,0.036485351526943,0.0538166370759618,5
"scaled_energy","cochise_birds",21,0.034487179450383,0.0519995597202473,5
"scaled_energy","cochise_birds",22,0.0397111692913666,0.0538800385902617,5
"scaled_energy","cochise_birds",23,0.0402112165212632,0.0530086132366895,5
"scaled_energy","cochise_birds",24,0.0359652554494613,0.054759425482837,5
"scaled_energy","cochise_birds",25,0.0405375015613724,0.0581613276731944,5
"scaled_energy","cochise_birds",26,0.0385848963413285,0.0600931864244143,5
"scaled_energy","cochise_birds",27,0.0390690610889031,0.0489947935713754,5
"scaled_energy","cochise_birds",28,0.0396198134407231,0.0528958814791314,5
"scaled_energy","cochise_birds",29,0.0354247596747755,0.050020830563008,5
"scaled_energy","cochise_birds",30,0.0404041890028434,0.0526640963174773,5
"scaled_energy","cochise_birds",31,0.0456639479895088,0.0601728252011453,5
"scaled_energy","cochise_birds",32,0.0465479518189677,0.0614964717689199,5
"scaled_energy","cochise_birds",33,0.038175718602503,0.0512510367103861,5
"scaled_energy","cochise_birds",34,0.0401558357673312,0.0604300637213145,5
"scaled_energy","cochise_birds",35,0.038331341542837,0.0560641968263152,5
"scaled_energy","cochise_birds",36,0.0382768876355446,0.058506345390115,5
"scaled_energy","cochise_birds",37,0.0408557749602709,0.0506605682140822,5
"scaled_energy","cochise_birds",38,0.0424882890964235,0.0631219356775278,5
"scaled_energy","cochise_birds",39,0.0350633469389455,0.0523445807195831,5
"scaled_energy","cochise_birds",40,0.0377975258271467,0.0528404002422105,5
"scaled_energy","cochise_birds",41,0.0383975661302564,0.0537900296821428,5
"scaled_energy","cochise_birds",42,0.0378151312174761,0.0601836282444251,5
"scaled_energy","cochise_birds",43,0.0406440881061899,0.0604848697467415,5
"scaled_energy","cochise_birds",44,0.0403954968494354,0.0582131615701324,5
"scaled_energy","cochise_birds",45,0.0381191367796186,0.0552363854084074,5
"scaled_energy","cochise_birds",46,0.0411248926123761,0.057613451931022,5
"scaled_energy","cochise_birds",47,0.0408684507142215,0.0550365454506904,5
"scaled_energy","cochise_birds",48,0.0378996369554009,0.0505713851674333,5
"scaled_energy","cochise_birds",49,0.0386493621806813,0.0536121268141048,5
"scaled_energy","cochise_birds",50,0.0398116057153595,0.0606967224703806,5
"scaled_energy","cochise_birds",51,0.0360717298460889,0.0516051971726032,5
"scaled_energy","cochise_birds",52,0.0422379021505867,0.0617849648796177,5
"scaled_energy","cochise_birds",53,0.0407006549293089,0.061331044234553,5
"scaled_energy","cochise_birds",54,0.0366784545439678,0.0498501383965423,5
"scaled_energy","cochise_birds",55,0.0406248797245858,0.0577343379316649,5
"scaled_energy","cochise_birds",56,0.0374607810531684,0.0588970244107126,5
"scaled_energy","cochise_birds",57,0.039569383120124,0.0558174103554878,5
"scaled_energy","cochise_birds",58,0.0407527026039215,0.0599106049159386,5
"scaled_energy","cochise_birds",59,0.0383162995278244,0.0591115016459475,5
"scaled_energy","cochise_birds",60,0.045141831420781,0.0612806208141052,5
"scaled_energy","cochise_birds",61,0.0411915445961112,0.0553631206616347,5
"scaled_energy","cochise_birds",62,0.0382172110946945,0.0544555271134057,5
"scaled_energy","cochise_birds",63,0.0387522056687126,0.0552520144475928,5
"scaled_energy","cochise_birds",64,0.04306303232707,0.0580960146742118,5
"scaled_energy","cochise_birds",65,0.0353133297046223,0.0429028606292728,5
"scaled_energy","cochise_birds",66,0.0411038360270368,0.0562667219004553,5
"scaled_energy","cochise_birds",67,0.0409233945697279,0.0509885587038412,5
"scaled_energy","cochise_birds",68,0.0387824110238167,0.0577376875309076,5
"scaled_energy","cochise_birds",69,0.0411363340473844,0.0595823784538075,5
"scaled_energy","cochise_birds",70,0.0370277330371332,0.0565701447943591,5
"scaled_energy","cochise_birds",71,0.0374977187106051,0.0577754477434131,5
"scaled_energy","cochise_birds",72,0.0415410797022934,0.0560378080424312,5
"scaled_energy","cochise_birds",73,0.0394263837776655,0.0574593124643059,5
"scaled_energy","cochise_birds",74,0.0371217813423379,0.0539958328708618,5
"scaled_energy","cochise_birds",75,0.0378427412413335,0.0536454469504186,5
"scaled_energy","cochise_birds",76,0.0379748519600188,0.0515836066748524,5
"scaled_energy","cochise_birds",77,0.0434435489332354,0.057125344847163,5
"scaled_energy","cochise_birds",78,0.0374620083441876,0.0522187758089098,5
"scaled_energy","cochise_birds",79,0.0394501516330069,0.0530678284585514,5
"scaled_energy","cochise_birds",80,0.0491458788060241,0.0706239824479587,5
"scaled_energy","cochise_birds",81,0.038721738441002,0.0506298035770835,5
"scaled_energy","cochise_birds",82,0.0348651521682145,0.0479925335898193,5
"scaled_energy","cochise_birds",83,0.0361665538281116,0.0535451118820173,5
"scaled_energy","cochise_birds",84,0.0378020865026786,0.053594924935566,5
"scaled_energy","cochise_birds",85,0.0370157513073511,0.0550467014888429,5
"scaled_energy","cochise_birds",86,0.0384774811774287,0.0488983235885183,5
"scaled_energy","cochise_birds",87,0.0363102107538727,0.0532337158573038,5
"scaled_energy","cochise_birds",88,0.04013822175819,0.059249490948365,5
"scaled_energy","cochise_birds",89,0.0339842289692038,0.0517543593466888,5
"scaled_energy","cochise_birds",90,0.0415041352190935,0.0583131366705718,5
"scaled_energy","cochise_birds",91,0.0410784608277754,0.0592336125881701,5
"scaled_energy","cochise_birds",92,0.0386525306706058,0.0506645173321998,5
"scaled_energy","cochise_birds",93,0.0379346523551093,0.0508110391016818,5
"scaled_energy","cochise_birds",94,0.0429017760319022,0.063278840640369,5
"scaled_energy","cochise_birds",95,0.0380725876848632,0.0517681908064054,5
"scaled_energy","cochise_birds",96,0.040407633185507,0.0522320789870698,5
"scaled_energy","cochise_birds",97,0.0377487830185681,0.0505512494197065,5
"scaled_energy","cochise_birds",98,0.0442725812672556,0.0608080314088929,5
"scaled_energy","cochise_birds",99,0.0397164296230056,0.0583507443145202,5
"scaled_energy","cochise_birds",100,0.0404847677408651,0.0574094615691604,5
"abundance","salamonie",1,0.0118885722517187,0.066467183495448,5
"abundance","salamonie",2,0.0112178182005903,0.0674914646837378,5
"abundance","salamonie",3,0.0116225985688866,0.0711811831184033,5
"abundance","salamonie",4,0.011151117668355,0.0702509444072736,5
"abundance","salamonie",5,0.0117332458687827,0.0686514388898229,5
"abundance","salamonie",6,0.0094386854264523,0.0715329595442681,5
"abundance","salamonie",7,0.0110354197614653,0.0697547672545451,5
"abundance","salamonie",8,0.0107254447291089,0.069882245334465,5
"abundance","salamonie",9,0.01223648424437,0.0630238114101717,5
"abundance","salamonie",10,0.00960616812957897,0.0707393879940209,5
"abundance","salamonie",11,0.00901770309572318,0.0692948459383501,5
"abundance","salamonie",12,0.0094506072664383,0.0740242762560385,5
"abundance","salamonie",13,0.0115908550982682,0.0712550017904805,5
"abundance","salamonie",14,0.0126671411368656,0.0658221567750931,5
"abundance","salamonie",15,0.0109043781509389,0.0708052148910918,5
"abundance","salamonie",16,0.0108153313614941,0.0655917981805684,5
"abundance","salamonie",17,0.0108174927769498,0.0708432339311243,5
"abundance","salamonie",18,0.0119231908675056,0.0677758858124017,5
"abundance","salamonie",19,0.0117033678184075,0.0686593158972972,5
"abundance","salamonie",20,0.00964294715115262,0.0718979540820235,5
"abundance","salamonie",21,0.0112497049282215,0.0688268702003238,5
"abundance","salamonie",22,0.012790160387491,0.069866886978932,5
"abundance","salamonie",23,0.00996207924858574,0.0712729053168128,5
"abundance","salamonie",24,0.0110018652817735,0.0691437335169542,5
"abundance","salamonie",25,0.0125737425223905,0.0680029460666329,5
"abundance","salamonie",26,0.0125903625742205,0.0696929718334283,5
"abundance","salamonie",27,0.0120573439790512,0.0687972509498396,5
"abundance","salamonie",28,0.0107269626666495,0.0681490972155318,5
"abundance","salamonie",29,0.0104276871203231,0.0714863104096697,5
"abundance","salamonie",30,0.0121483403478886,0.0718575130663586,5
"abundance","salamonie",31,0.0105035199177283,0.0708878550723897,5
"abundance","salamonie",32,0.0107281034640529,0.0690049031621456,5
"abundance","salamonie",33,0.0125889966905192,0.0640951672532661,5
"abundance","salamonie",34,0.012578800750477,0.0685349770198926,5
